student_id,name,department,semester,cgpa,tenth_percentage,twelfth_percentage,backlogs,python_score,java_score,sql_score,dsa_score,cloud_score,web_score,ml_score,cybersecurity_score,certifications,project_count,project_complexity,internships,opensource_projects,quantitative_aptitude,logical_aptitude,coding_score,communication_score,presentation_score,interview_score,hackathons,leadership,target_role,placed,data_source,profile_completeness,evidence_confidence
ST00578,Student ST00578,Mechanical,8,8.62,88.0,89.3,0,7.1,4.5,5.9,4.8,3.3,2.6,1.0,4.9,0,3,2,0,0,8.3,6.8,4.6,5.5,5.7,5.3,1,0,Cloud/DevOps Engineer,1,SYNTHETIC,75.1,73.1
ST00579,Student ST00579,ISE,8,7.2,69.4,71.8,0,8.2,3.3,7.7,6.4,5.6,4.6,1.3,4.4,0,2,2,1,1,7.0,5.8,7.1,5.5,5.1,5.8,1,0,AI/ML Engineer,1,SYNTHETIC,92.7,72.2
ST00580,Student ST00580,ISE,7,7.51,76.8,68.8,0,4.0,4.6,3.2,6.1,3.6,2.2,2.3,5.7,1,5,1,0,0,6.5,7.2,4.8,6.2,5.8,6.1,0,0,Data Analyst,0,SYNTHETIC,95.3,81.3
ST00581,Student ST00581,ISE,7,5.85,65.1,60.6,0,3.3,2.9,3.2,5.2,2.1,4.2,2.7,1.0,5,2,1,0,0,4.4,5.7,4.0,5.9,6.2,4.7,0,0,Data Analyst,0,SYNTHETIC,78.3,73.4
ST00582,Student ST00582,ISE,7,7.2,72.2,72.7,0,6.7,6.2,4.0,2.9,3.0,5.5,2.0,3.8,1,3,1,0,0,5.9,6.2,3.3,7.3,6.5,3.5,0,0,Cloud/DevOps Engineer,0,SYNTHETIC,86.7,74.9
ST00583,Student ST00583,ISE,8,8.32,88.1,80.1,0,4.5,4.4,6.9,7.6,1.4,3.6,1.0,2.9,1,2,2,3,0,4.9,8.5,6.1,4.3,3.8,5.5,0,0,Data Analyst,0,SYNTHETIC,75.4,86.2
ST00584,Student ST00584,ECE,7,6.85,70.9,75.7,0,4.2,8.5,5.5,4.2,5.5,3.9,5.7,1.5,0,1,1,0,0,6.6,7.4,5.5,7.2,5.8,4.3,0,0,Data Analyst,1,SYNTHETIC,92.1,65.7
ST00585,Student ST00585,CSE,7,7.43,74.5,75.5,0,5.6,8.2,6.9,6.4,3.0,3.4,3.2,1.0,2,5,2,0,0,6.2,3.8,5.8,7.4,8.5,5.9,0,0,AI/ML Engineer,0,SYNTHETIC,78.5,89.0
ST00586,Student ST00586,ECE,7,6.09,69.4,67.6,0,2.7,6.2,4.0,3.2,2.8,4.2,2.3,1.0,3,1,1,0,3,6.1,6.8,2.8,4.8,4.7,3.9,1,0,Cybersecurity Specialist,0,SYNTHETIC,83.0,72.3
ST00587,Student ST00587,Mechanical,7,7.85,77.1,77.7,0,7.0,6.6,3.9,4.4,4.8,5.3,3.2,1.2,0,2,2,0,0,6.4,7.6,4.4,8.2,7.7,6.1,1,0,Data Analyst,1,SYNTHETIC,95.4,65.3
ST00588,Student ST00588,ECE,7,6.5,66.0,65.3,0,3.7,2.3,7.9,2.5,3.3,1.6,1.0,2.6,2,5,1,0,1,5.5,6.7,3.5,5.9,5.5,5.4,0,0,Full-Stack Developer,1,SYNTHETIC,96.6,79.3
ST00589,Student ST00589,CSE,8,6.98,64.9,67.5,0,4.3,5.1,6.7,4.3,5.1,4.1,3.5,2.5,0,1,1,1,0,6.1,6.5,4.3,7.1,4.5,4.3,0,1,Cloud/DevOps Engineer,0,SYNTHETIC,87.8,75.8
ST00590,Student ST00590,ECE,8,7.82,77.1,83.8,0,6.0,6.2,5.6,4.1,5.5,5.0,1.1,4.1,2,5,1,0,1,7.0,7.6,5.0,5.0,6.5,4.7,2,0,AI/ML Engineer,1,SYNTHETIC,79.1,86.4
ST00591,Student ST00591,CSE,7,6.62,69.9,74.4,0,5.2,4.0,3.0,5.9,4.5,5.0,2.6,3.4,2,1,2,0,0,5.6,8.2,5.5,8.1,6.8,6.3,1,1,AI/ML Engineer,1,SYNTHETIC,82.2,76.4
ST00592,Student ST00592,Mechanical,8,9.78,96.1,96.8,0,5.9,5.4,4.6,6.4,1.5,3.6,5.3,2.0,1,6,2,1,0,6.9,7.6,6.4,2.9,3.9,4.8,1,0,Full-Stack Developer,1,SYNTHETIC,85.7,75.0
ST00593,Student ST00593,ECE,8,9.53,93.6,89.2,0,6.5,6.6,7.5,6.4,5.3,5.6,3.1,2.2,2,1,2,1,1,7.8,8.3,5.9,5.1,5.0,4.7,1,0,Data Analyst,1,SYNTHETIC,88.1,84.9
ST00594,Student ST00594,ECE,7,8.03,84.9,75.9,0,8.4,5.2,7.0,6.7,1.7,5.2,3.7,3.6,0,4,2,0,0,7.9,8.5,8.4,7.4,6.2,7.2,0,1,QA Specialist,1,SYNTHETIC,90.4,88.5
ST00595,Student ST00595,Mechanical,8,8.12,83.3,85.4,0,5.7,5.4,7.0,9.5,4.3,6.0,5.4,3.0,0,5,2,1,1,7.0,6.5,7.3,4.2,3.3,5.5,2,0,Cybersecurity Specialist,0,SYNTHETIC,93.5,92.0
ST00596,Student ST00596,ECE,8,9.37,93.8,97.0,0,6.4,5.6,7.1,5.9,3.9,3.2,6.4,3.2,2,3,2,0,0,5.9,9.0,5.7,4.9,6.1,6.5,0,0,QA Specialist,1,SYNTHETIC,97.7,71.9
ST00597,Student ST00597,ECE,8,7.61,84.0,78.5,0,4.5,6.3,3.3,5.7,1.9,5.8,2.4,3.5,0,1,1,0,0,5.6,7.2,5.6,8.6,8.4,6.9,0,1,Data Analyst,1,SYNTHETIC,93.1,93.5
ST00598,Student ST00598,CSE,7,7.43,73.5,76.2,0,7.0,2.4,4.9,4.0,4.4,3.8,1.5,1.0,1,4,2,0,0,5.9,5.8,5.7,4.5,4.3,4.5,2,0,Full-Stack Developer,1,SYNTHETIC,97.2,71.5
ST00599,Student ST00599,CSE,7,7.3,78.4,78.8,0,5.9,4.0,8.9,5.5,3.7,5.5,6.4,1.0,0,2,2,0,0,5.6,6.5,6.6,5.7,6.3,4.6,0,0,Full-Stack Developer,0,SYNTHETIC,80.6,78.0
ST00600,Student ST00600,CSE,8,7.9,81.0,77.1,0,5.5,6.9,6.4,5.8,6.3,6.7,2.3,4.2,0,1,2,0,0,8.3,7.5,6.6,5.5,5.7,5.7,1,0,Cloud/DevOps Engineer,0,SYNTHETIC,80.4,78.7
ST00601,Student ST00601,CSE,8,9.18,92.3,86.8,0,4.9,7.9,5.2,6.3,5.1,7.2,4.5,4.8,0,3,2,1,0,7.4,7.0,5.7,5.7,4.8,5.3,0,0,Cybersecurity Specialist,1,SYNTHETIC,75.3,70.5
ST00602,Student ST00602,Mechanical,7,7.21,75.0,71.4,0,2.7,3.8,3.9,3.9,1.5,3.2,2.0,1.2,2,1,1,0,0,6.2,5.9,4.6,7.1,7.2,5.8,0,0,QA Specialist,0,SYNTHETIC,91.4,94.4
ST00603,Student ST00603,Mechanical,8,8.45,80.5,85.1,0,5.3,6.2,7.2,5.4,3.4,5.5,5.4,4.8,1,1,2,0,0,6.4,8.0,5.8,6.2,5.6,5.4,1,0,Cloud/DevOps Engineer,0,SYNTHETIC,78.1,78.8
ST00604,Student ST00604,CSE,7,7.05,71.1,66.4,0,4.8,4.1,4.1,2.9,5.1,2.6,3.0,1.5,2,2,1,0,0,8.6,7.3,3.2,5.3,6.1,3.6,1,0,AI/ML Engineer,1,SYNTHETIC,82.1,91.9
ST00605,Student ST00605,CSE,7,6.77,75.4,68.5,0,4.3,4.5,3.4,3.5,2.1,4.9,1.4,1.0,1,4,1,1,0,7.2,6.2,4.8,7.1,6.2,4.8,1,1,AI/ML Engineer,0,SYNTHETIC,78.2,71.0
ST00606,Student ST00606,ISE,7,7.72,77.2,78.5,0,8.0,6.8,5.4,6.1,5.9,4.5,7.7,4.0,1,1,2,1,0,8.9,7.8,7.6,4.3,4.4,6.9,0,0,Full-Stack Developer,0,SYNTHETIC,91.4,92.8
ST00607,Student ST00607,CSE,8,6.72,65.8,70.9,0,1.9,4.8,2.8,2.7,1.0,2.9,4.8,2.6,1,2,1,0,0,4.7,6.6,2.9,8.0,7.3,4.7,1,0,Data Analyst,1,SYNTHETIC,84.3,89.6
ST00608,Student ST00608,CSE,7,7.41,74.2,77.6,0,4.9,4.8,5.2,3.0,3.4,6.3,2.1,2.8,1,6,1,1,0,7.9,6.6,3.7,4.2,3.2,4.3,1,0,Cloud/DevOps Engineer,0,SYNTHETIC,80.1,79.5
ST00609,Student ST00609,ISE,8,8.16,80.7,80.7,0,4.9,4.9,7.1,4.1,3.8,6.9,4.0,1.7,0,3,1,1,1,7.1,7.3,4.6,4.9,5.9,5.3,1,0,AI/ML Engineer,1,SYNTHETIC,93.4,80.1
ST00610,Student ST00610,ECE,8,7.78,77.2,77.8,0,4.8,7.3,6.0,5.5,4.3,8.6,1.7,1.8,0,2,1,0,1,6.7,7.1,5.4,5.2,5.7,5.9,2,0,QA Specialist,1,SYNTHETIC,81.3,92.4
ST00611,Student ST00611,CSE,8,6.63,66.8,66.3,0,5.6,5.9,4.0,7.1,3.0,3.1,2.6,6.6,0,1,2,1,1,6.2,5.0,6.7,5.2,4.6,6.9,0,0,Cloud/DevOps Engineer,0,SYNTHETIC,79.2,92.2
ST00612,Student ST00612,ISE,8,6.85,70.4,75.5,0,6.0,4.4,5.4,5.7,3.5,5.8,3.8,5.4,1,2,2,0,0,5.7,7.1,5.3,7.0,5.8,6.2,0,0,Cybersecurity Specialist,0,SYNTHETIC,89.8,81.3
ST00613,Student ST00613,Mechanical,7,7.27,67.9,72.8,0,4.7,5.3,5.5,5.5,1.0,3.2,2.0,3.2,2,1,1,0,0,7.4,8.1,5.5,4.5,4.6,4.4,1,0,QA Specialist,0,SYNTHETIC,96.5,89.8
ST00614,Student ST00614,Mechanical,7,7.8,80.9,77.8,0,5.8,7.5,8.6,5.2,5.0,6.1,2.5,1.6,0,1,2,0,0,7.0,6.2,6.8,7.6,7.7,6.0,1,0,Data Analyst,1,SYNTHETIC,96.9,89.6
ST00615,Student ST00615,ISE,8,8.32,86.4,81.0,0,3.7,5.9,3.8,5.3,3.2,5.0,5.1,5.0,0,1,1,1,2,5.7,6.3,3.9,7.1,6.5,3.8,1,1,Data Analyst,0,SYNTHETIC,88.3,72.3
ST00616,Student ST00616,ECE,7,8.92,87.1,87.8,0,6.6,7.1,4.8,4.9,4.3,5.6,4.4,3.1,1,1,2,3,1,8.4,6.5,5.9,6.5,6.0,4.5,2,0,Cybersecurity Specialist,1,SYNTHETIC,95.3,61.6
ST00617,Student ST00617,ISE,7,6.75,71.9,69.1,0,6.6,4.7,2.3,2.4,1.4,4.7,5.2,1.7,2,6,1,0,0,5.2,4.5,2.8,6.8,5.7,5.3,0,0,Data Analyst,1,SYNTHETIC,76.2,79.6
ST00618,Student ST00618,ECE,8,6.65,71.0,70.3,0,4.9,4.2,5.2,5.7,1.0,4.9,3.6,2.9,3,4,2,0,1,6.7,5.8,5.7,8.5,9.0,8.5,1,0,Cloud/DevOps Engineer,1,SYNTHETIC,91.1,64.3
ST00619,Student ST00619,ECE,7,8.13,79.1,81.0,0,5.6,8.4,5.0,9.0,5.9,5.4,3.5,2.9,0,1,2,0,0,5.7,6.9,7.2,7.8,7.3,7.2,0,1,QA Specialist,1,SYNTHETIC,87.6,83.1
ST00620,Student ST00620,CSE,8,6.57,71.1,63.1,0,2.8,5.7,3.6,1.0,4.2,2.9,1.0,1.4,2,1,1,0,0,6.0,5.6,2.4,5.0,5.0,4.5,0,0,Data Analyst,0,SYNTHETIC,90.6,81.3
ST00621,Student ST00621,CSE,8,8.2,81.8,82.3,0,4.5,5.6,4.3,5.5,6.3,6.1,2.2,3.1,1,3,1,1,1,6.5,5.6,6.0,7.6,7.0,6.3,1,0,AI/ML Engineer,1,SYNTHETIC,98.6,90.0
ST00622,Student ST00622,CSE,8,8.64,88.8,79.0,0,6.0,7.5,7.7,8.0,2.8,4.4,5.6,2.7,1,1,2,1,2,5.6,6.8,7.1,8.1,7.9,7.2,0,0,Data Analyst,1,SYNTHETIC,76.2,91.6
ST00623,Student ST00623,Mechanical,7,5.59,59.0,62.3,0,3.3,4.8,3.3,4.1,3.8,4.3,1.5,4.0,1,6,1,0,0,6.8,6.5,2.7,5.6,6.5,4.9,1,0,Cybersecurity Specialist,0,SYNTHETIC,93.9,92.1
ST00624,Student ST00624,ECE,7,6.3,68.7,67.1,0,4.3,4.6,4.3,3.9,5.6,1.8,1.0,3.6,3,3,1,0,0,7.9,5.4,4.6,7.2,8.1,4.8,0,1,AI/ML Engineer,0,SYNTHETIC,86.4,87.8
ST00625,Student ST00625,CSE,8,6.95,80.1,73.9,0,5.8,7.1,5.1,4.4,5.4,4.8,4.0,2.7,0,4,1,0,0,7.7,6.3,6.2,7.4,7.2,7.5,0,0,QA Specialist,1,SYNTHETIC,84.2,80.5
ST00626,Student ST00626,ISE,8,8.23,87.4,79.2,0,6.3,7.5,6.9,6.6,4.2,7.1,5.9,4.0,1,3,2,1,0,7.9,7.7,7.1,5.2,4.7,5.3,1,0,Cloud/DevOps Engineer,1,SYNTHETIC,75.1,90.5
ST00627,Student ST00627,CSE,8,6.54,60.6,72.3,0,4.7,5.3,2.2,4.8,3.9,2.1,4.0,2.2,1,3,1,1,0,7.6,6.7,4.6,6.5,5.9,5.6,0,0,Data Analyst,1,SYNTHETIC,76.5,78.3
ST00628,Student ST00628,Mechanical,8,6.37,68.1,68.8,0,6.0,3.8,4.1,5.1,2.7,3.9,1.0,2.3,1,2,2,0,0,6.4,4.8,5.5,7.4,6.3,5.9,2,1,Cybersecurity Specialist,1,SYNTHETIC,82.0,81.1
ST00629,Student ST00629,CSE,8,7.16,78.9,78.3,0,6.3,7.6,8.2,5.4,2.6,4.6,8.2,1.0,0,3,2,0,0,4.5,6.2,4.8,7.9,5.6,6.5,2,1,Cloud/DevOps Engineer,0,SYNTHETIC,84.8,75.2
ST00630,Student ST00630,ISE,8,7.63,78.8,73.6,0,4.0,3.5,5.9,3.1,3.0,3.1,1.0,4.0,0,1,1,0,1,6.3,5.8,3.9,3.9,2.0,5.8,0,0,AI/ML Engineer,0,SYNTHETIC,78.3,86.0
ST00631,Student ST00631,ECE,8,8.25,78.7,82.3,0,6.8,4.3,5.1,6.6,2.3,4.7,1.0,1.4,0,3,2,2,1,6.9,7.2,7.5,6.6,7.8,7.4,0,0,Full-Stack Developer,1,SYNTHETIC,76.2,87.5
ST00632,Student ST00632,ECE,7,6.54,66.6,70.0,0,5.5,7.1,6.4,5.6,2.0,4.1,3.2,3.8,4,4,2,1,2,6.7,6.4,4.9,5.8,5.6,6.6,0,0,QA Specialist,0,SYNTHETIC,77.8,65.6
ST00633,Student ST00633,CSE,8,8.24,86.0,83.4,0,6.5,4.4,7.8,5.2,1.6,3.2,3.5,3.3,1,1,2,1,1,5.5,7.3,6.0,6.2,6.4,5.1,1,0,Data Analyst,1,SYNTHETIC,89.8,77.6
ST00634,Student ST00634,Mechanical,7,7.0,73.1,77.1,0,2.9,2.2,7.2,3.7,2.8,2.5,4.2,1.3,0,4,1,0,0,7.7,6.6,3.5,6.5,5.9,6.2,1,0,AI/ML Engineer,0,SYNTHETIC,96.2,79.0
ST00635,Student ST00635,ECE,8,8.5,84.1,84.9,0,3.5,3.9,5.7,5.3,2.7,6.4,4.0,3.2,1,3,1,2,0,5.1,7.1,3.9,5.1,5.6,6.3,0,0,QA Specialist,1,SYNTHETIC,87.6,87.7
ST00636,Student ST00636,Mechanical,7,7.99,80.3,83.1,0,6.6,7.0,7.6,7.8,5.2,5.5,4.6,7.8,1,1,2,0,0,6.9,7.1,7.5,7.5,5.8,7.1,2,0,Cybersecurity Specialist,1,SYNTHETIC,79.2,84.4
ST00637,Student ST00637,Mechanical,7,6.79,63.1,73.8,0,5.0,6.1,4.9,4.2,3.3,4.0,4.6,2.9,1,1,1,0,1,7.0,8.0,4.9,6.7,7.5,5.8,0,0,QA Specialist,0,SYNTHETIC,80.5,75.1
ST00638,Student ST00638,CSE,7,6.4,68.7,62.7,0,7.2,7.3,6.1,6.0,2.4,6.3,4.2,4.1,2,4,2,0,1,7.6,7.0,6.1,7.0,6.2,5.3,0,0,AI/ML Engineer,1,SYNTHETIC,98.6,89.2
ST00639,Student ST00639,CSE,8,8.45,83.6,87.9,0,6.3,4.3,4.5,5.2,2.8,2.7,3.1,3.2,3,3,2,1,0,7.4,7.1,5.4,4.1,4.4,5.3,2,0,Cybersecurity Specialist,1,SYNTHETIC,90.8,73.7
ST00640,Student ST00640,CSE,8,6.52,59.8,67.5,0,6.6,6.7,6.2,5.6,2.0,2.2,4.0,5.3,3,1,2,0,0,4.3,5.6,6.0,6.7,5.3,7.1,0,0,QA Specialist,0,SYNTHETIC,83.1,84.5
ST00641,Student ST00641,ISE,7,9.25,79.6,95.6,0,7.0,6.4,9.3,7.8,3.6,3.7,4.7,4.0,1,1,2,3,0,7.6,8.7,7.5,4.2,5.0,6.7,0,0,Data Analyst,1,SYNTHETIC,87.1,68.2
ST00642,Student ST00642,ECE,8,6.19,68.0,66.8,0,3.8,3.7,4.4,3.0,1.0,5.1,2.0,2.5,4,2,1,0,0,8.1,3.9,2.8,8.9,8.3,5.0,0,0,QA Specialist,0,SYNTHETIC,95.5,85.6
ST00643,Student ST00643,CSE,8,6.69,67.4,70.2,0,6.7,4.6,5.9,5.2,4.2,3.0,3.2,2.4,1,3,2,0,1,5.4,6.7,6.4,6.0,4.5,5.8,0,0,QA Specialist,0,SYNTHETIC,86.4,86.7
ST00644,Student ST00644,CSE,7,7.75,80.0,76.9,0,7.2,6.9,7.4,3.0,2.5,4.5,2.6,2.3,3,1,1,0,0,6.2,5.7,5.8,8.7,6.4,7.0,2,1,Data Analyst,1,SYNTHETIC,77.1,70.4
ST00645,Student ST00645,Mechanical,8,7.3,69.6,73.3,0,5.0,2.8,4.4,3.4,3.3,4.7,2.9,1.1,1,3,1,0,2,7.4,7.1,5.0,7.3,6.7,5.4,0,0,Full-Stack Developer,0,SYNTHETIC,88.1,75.2
ST00646,Student ST00646,ISE,7,5.2,55.0,55.7,0,1.0,3.9,5.3,5.5,1.9,3.3,1.6,1.6,0,5,1,0,0,6.3,4.8,3.6,7.5,7.2,6.0,2,0,Data Analyst,0,SYNTHETIC,87.1,70.2
ST00647,Student ST00647,ISE,8,8.38,80.6,77.8,0,5.6,4.3,8.4,4.9,2.4,4.8,5.0,3.2,0,3,2,3,1,5.0,5.4,4.7,6.6,6.8,5.0,0,0,Cybersecurity Specialist,1,SYNTHETIC,98.3,90.4
ST00648,Student ST00648,CSE,7,8.54,86.4,82.8,0,6.0,6.7,8.3,3.4,5.6,3.5,5.9,2.7,1,2,1,0,0,6.1,6.6,5.5,6.6,7.4,5.7,0,0,Cybersecurity Specialist,0,SYNTHETIC,85.5,81.3
ST00649,Student ST00649,CSE,7,8.59,89.3,87.9,0,7.4,6.1,8.6,8.5,6.5,6.1,3.5,4.4,3,3,2,1,0,5.9,7.2,8.5,6.5,5.8,8.3,2,0,Full-Stack Developer,1,SYNTHETIC,84.8,71.8
ST00650,Student ST00650,ISE,8,6.97,76.7,74.8,0,8.2,5.3,6.2,5.5,3.4,3.0,3.9,1.6,2,1,2,2,1,5.8,6.4,5.4,5.0,3.3,6.7,1,0,Full-Stack Developer,1,SYNTHETIC,95.7,82.2
ST00651,Student ST00651,CSE,8,6.75,64.9,68.0,0,8.1,6.0,4.2,4.1,1.8,4.7,3.1,2.9,1,3,2,0,1,5.6,4.8,6.6,6.4,6.3,5.7,3,0,Full-Stack Developer,1,SYNTHETIC,92.0,86.7
ST00652,Student ST00652,ISE,7,8.19,83.9,81.7,0,7.0,4.9,6.2,4.4,3.0,4.5,2.3,4.3,1,3,2,0,1,4.7,7.0,5.1,6.8,7.2,5.6,0,0,Cybersecurity Specialist,1,SYNTHETIC,79.8,82.8
ST00653,Student ST00653,CSE,8,6.8,71.3,66.1,0,5.8,3.2,5.5,5.8,1.8,2.5,2.1,1.0,0,3,2,2,1,3.9,6.5,7.0,2.0,2.8,4.2,1,0,Cloud/DevOps Engineer,0,SYNTHETIC,89.1,84.1
ST00654,Student ST00654,Mechanical,7,7.03,68.0,72.2,0,5.2,5.0,9.2,7.0,5.5,3.0,2.5,3.3,1,3,2,0,1,7.8,6.7,7.4,8.2,8.9,5.4,0,0,AI/ML Engineer,1,SYNTHETIC,83.6,74.4
ST00655,Student ST00655,ISE,7,7.45,80.4,78.8,0,7.2,4.2,3.0,2.0,1.9,5.5,2.3,3.5,1,4,1,0,3,8.7,6.9,4.7,8.1,7.1,7.0,0,0,QA Specialist,0,SYNTHETIC,79.9,60.4
ST00656,Student ST00656,CSE,7,6.7,67.9,73.2,1,2.8,2.8,2.1,3.7,1.9,4.5,1.6,2.5,1,4,1,1,1,3.3,7.1,3.9,6.8,3.6,5.7,0,0,Data Analyst,0,SYNTHETIC,79.3,92.9
ST00657,Student ST00657,CSE,7,8.41,81.0,86.6,0,6.6,7.0,8.2,7.2,5.8,4.4,5.0,4.4,1,3,2,0,0,7.9,7.2,8.1,5.8,5.2,5.9,0,0,Cybersecurity Specialist,0,SYNTHETIC,84.6,67.9
ST00658,Student ST00658,ISE,7,8.71,82.7,82.5,0,5.8,8.9,6.3,6.6,5.7,6.6,4.3,3.3,2,2,2,1,0,6.7,7.0,5.6,8.8,7.7,7.0,0,0,Data Analyst,1,SYNTHETIC,80.4,92.7
ST00659,Student ST00659,CSE,8,6.85,69.9,65.1,0,2.3,4.8,4.6,6.4,6.0,4.0,5.2,2.3,1,4,1,0,1,5.9,7.0,5.0,5.0,3.7,4.5,1,0,AI/ML Engineer,0,SYNTHETIC,80.8,66.9
ST00660,Student ST00660,Mechanical,7,8.45,84.4,80.5,0,7.6,6.1,6.8,4.8,5.6,8.2,2.6,1.6,1,2,2,1,0,6.4,7.5,6.7,6.5,6.3,7.0,1,0,Full-Stack Developer,1,SYNTHETIC,81.1,69.8
ST00661,Student ST00661,ISE,7,7.13,70.7,69.3,1,9.1,5.8,6.8,6.1,6.1,7.3,1.5,4.4,1,2,2,0,1,4.9,8.1,8.4,5.0,4.9,7.9,2,0,QA Specialist,1,SYNTHETIC,94.7,79.0
ST00662,Student ST00662,CSE,8,6.72,69.2,72.7,0,5.6,5.5,4.5,3.3,2.3,2.8,1.0,4.3,1,1,1,1,0,6.3,7.4,4.3,5.9,6.2,4.3,0,0,Full-Stack Developer,0,SYNTHETIC,88.0,62.8
ST00663,Student ST00663,Mechanical,8,7.86,84.6,81.7,0,5.6,5.8,6.7,4.4,5.1,3.6,4.2,3.9,0,2,1,0,0,10.0,7.6,4.9,8.1,8.3,5.3,1,0,Data Analyst,0,SYNTHETIC,90.5,65.1
ST00664,Student ST00664,CSE,7,8.07,79.6,80.8,0,7.3,6.7,6.5,7.0,1.6,7.4,3.8,2.5,3,1,2,0,1,8.6,5.8,6.9,5.0,5.1,5.9,4,0,Data Analyst,1,SYNTHETIC,87.4,74.2
ST00665,Student ST00665,ISE,8,6.94,72.8,67.3,0,6.9,6.4,7.0,4.7,3.2,6.0,2.5,5.4,1,4,2,1,0,7.7,5.9,5.6,5.6,6.1,5.8,0,0,Cybersecurity Specialist,0,SYNTHETIC,81.7,75.4
ST00666,Student ST00666,ECE,8,8.72,82.9,90.6,0,7.0,6.4,7.7,5.3,6.6,5.9,6.5,3.6,3,3,2,0,0,6.9,4.7,5.6,5.5,7.7,6.1,0,0,Cloud/DevOps Engineer,0,SYNTHETIC,89.1,91.5
ST00667,Student ST00667,CSE,8,8.55,84.3,83.9,0,3.4,7.5,6.8,3.2,3.9,4.4,2.9,2.3,0,1,1,2,0,8.9,5.2,4.1,6.0,4.9,3.2,0,0,QA Specialist,1,SYNTHETIC,80.0,83.0
ST00668,Student ST00668,Mechanical,8,5.83,61.8,55.0,2,2.7,3.7,3.4,3.0,4.2,1.4,1.0,1.0,2,4,1,0,0,7.9,4.5,2.9,5.0,5.2,2.1,1,0,Cybersecurity Specialist,0,SYNTHETIC,76.6,77.7
ST00669,Student ST00669,Mechanical,7,7.35,74.3,76.5,0,2.2,2.0,4.4,3.4,4.3,4.1,1.5,1.7,2,3,1,0,1,5.6,7.6,2.8,5.4,6.3,4.7,1,0,Full-Stack Developer,0,SYNTHETIC,90.2,78.9
ST00670,Student ST00670,ECE,8,7.27,69.1,76.1,0,5.2,5.4,4.5,4.2,3.3,3.0,3.1,2.3,3,3,1,0,0,7.7,6.3,4.2,4.4,4.4,5.7,0,0,Cybersecurity Specialist,0,SYNTHETIC,75.7,86.4
ST00671,Student ST00671,ISE,8,7.48,76.8,75.5,0,8.0,5.9,3.1,6.6,4.0,3.0,1.4,5.0,0,1,2,0,0,5.4,7.8,7.3,4.2,5.6,6.0,2,0,Cybersecurity Specialist,0,SYNTHETIC,95.6,70.5
ST00672,Student ST00672,CSE,8,7.29,74.9,74.4,0,7.3,5.5,4.4,3.6,3.9,3.5,2.3,1.7,1,2,2,0,0,5.9,7.0,6.0,5.4,6.0,5.9,2,0,Data Analyst,0,SYNTHETIC,94.7,77.8
ST00673,Student ST00673,ISE,8,6.44,62.4,64.8,0,5.6,4.4,3.5,4.1,2.2,2.6,2.4,1.9,0,1,1,1,0,6.8,6.3,5.4,5.8,4.6,4.8,0,0,Cybersecurity Specialist,0,SYNTHETIC,89.6,72.9
ST00674,Student ST00674,ISE,7,6.26,68.2,61.4,0,7.7,6.0,6.4,4.6,2.5,5.7,1.6,2.8,1,3,2,1,0,6.5,7.1,5.2,4.0,4.8,4.0,0,0,Cloud/DevOps Engineer,1,SYNTHETIC,92.4,80.3
ST00675,Student ST00675,Mechanical,8,6.96,67.9,69.0,0,5.5,8.0,3.1,4.5,2.3,3.9,3.9,1.0,2,2,1,1,0,5.3,6.0,4.5,6.1,6.5,4.1,0,0,AI/ML Engineer,1,SYNTHETIC,91.4,88.8
ST00676,Student ST00676,CSE,8,8.28,81.7,79.9,0,5.3,4.9,7.3,7.0,5.9,3.5,4.0,2.1,1,4,2,0,1,7.3,6.2,5.8,5.6,4.7,5.8,0,0,Cloud/DevOps Engineer,1,SYNTHETIC,83.9,89.8
ST00677,Student ST00677,Mechanical,7,7.12,78.2,74.4,0,7.4,7.6,8.3,8.3,3.1,7.5,3.5,4.8,0,3,2,1,0,7.9,4.7,8.6,8.8,8.1,7.9,0,1,QA Specialist,1,SYNTHETIC,87.6,78.2
ST00678,Student ST00678,ISE,7,8.96,90.1,86.1,0,4.8,4.7,8.4,8.1,5.0,3.6,4.9,2.8,1,1,2,0,1,7.0,7.1,7.2,3.7,2.3,4.8,0,0,Full-Stack Developer,1,SYNTHETIC,94.1,94.1
ST00679,Student ST00679,ISE,8,7.07,71.7,77.8,0,5.8,5.3,5.6,5.5,1.0,4.2,5.0,8.8,1,3,2,0,0,6.1,7.3,4.9,7.1,6.8,6.5,0,1,Full-Stack Developer,1,SYNTHETIC,90.8,69.6
ST00680,Student ST00680,ISE,8,6.84,73.9,70.2,0,6.4,3.6,3.7,5.5,1.5,3.2,1.0,4.4,1,1,2,1,1,4.6,5.5,6.9,7.7,6.7,6.6,2,0,Data Analyst,1,SYNTHETIC,89.7,75.8
ST00681,Student ST00681,CSE,7,6.86,69.4,75.5,0,4.7,4.1,4.5,5.1,4.0,3.2,1.7,1.6,1,5,1,0,2,5.8,5.0,5.0,5.6,6.0,5.2,0,0,QA Specialist,0,SYNTHETIC,83.6,94.9
ST00682,Student ST00682,ECE,8,5.14,58.0,51.3,0,1.0,3.8,2.5,2.4,2.3,1.0,2.0,2.6,0,1,1,0,1,4.9,5.5,1.4,6.8,6.9,3.6,0,0,Cybersecurity Specialist,0,SYNTHETIC,98.2,63.1
